task,method,seed,method_group,exact_true_return,behavior_relative_exact_return,paired_mc_behavior_delta,paired_mc_se,evaluation_episodes,maximum_pairwise_se,unsupported_action_mass,claim_boundary
aki_rrt,transformer_world_model__H4_categorical_CEM__support_constrained,3408,world_model_planner,0.0926358853005216,0.1654771764324832,0.1603812359244791,0.0059062096488891,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_constrained,3408,world_model_planner,0.0917133193419361,0.1645546104738977,0.1598080318424479,0.0059126663588646,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3408,world_model_planner,0.0926358853005216,0.1654771764324832,0.1603812359244791,0.0059062096488891,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3408,world_model_planner,0.0917133193419361,0.1645546104738977,0.1598080318424479,0.0059126663588646,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3408,world_model_planner,0.0926358853005216,0.1654771764324832,0.1603812359244791,0.0059062096488891,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3408,world_model_planner,0.0917133193419361,0.1645546104738977,0.1598080318424479,0.0059126663588646,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3408,world_model_planner,0.0909319451174041,0.1637732362493656,0.1585921871354166,0.0058519124088902,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,exact_adaptive_oracle,3408,oracle,0.1453668160864294,0.218208107218391,0.2136308325455729,0.0050889130991936,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,behavior_cloning,3411,model_free,-0.0904125409964042,-0.0175712498644426,-0.0181507372395833,0.0050060324187707,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_bcq,3411,model_free,-0.0618838848406824,0.0109574062912791,0.0079127239192708,0.003862597905958,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_cql,3411,model_free,-0.0618838848406824,0.0109574062912791,0.0079127239192708,0.003862597905958,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,soft_spibb,3411,model_free,-0.0825079646097144,-0.0096666734777528,-0.0098904943164062,0.0041812887995692,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,decision_transformer_adapter,3411,model_free,-0.0843982072855459,-0.0115569161535843,-0.0221877315690104,0.0043757417182379,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,empirical_behavior,3411,control,-0.0728412911319615,0.0,0.0,0.0,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,random_supported,3411,control,-0.0873905251951738,-0.0145492340632122,-0.0230851077083333,0.0054547379904717,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,minimum_supported_action,3411,control,-0.0618838848406824,0.0109574062912791,0.0079127239192708,0.003862597905958,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,maximum_supported_action,3411,control,-0.0423985451584828,0.0304427459734787,0.0257977994270833,0.0087776742343029,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,severity_rule,3411,control,0.144703956752042,0.2175452478840036,0.2135470235026041,0.0051001785660051,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_constrained,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3411,world_model_planner,0.1361279175945012,0.2089692087264628,0.2044687619661458,0.0051996191179725,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_constrained,3411,world_model_planner,0.1367381055309983,0.2095793966629599,0.2053280473567708,0.0050974373492315,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1361279175945012,0.2089692087264628,0.2044687619661458,0.0051996191179725,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_constrained,3411,world_model_planner,0.1359675679498591,0.2088088590818207,0.2044515738020833,0.0051321776717763,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1361279175945012,0.2089692087264628,0.2044687619661458,0.0051996191179725,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_constrained,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3411,world_model_planner,0.1361680357509678,0.2090093268829294,0.2045247188802083,0.0051993635295244,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_constrained,3411,world_model_planner,0.1367381055309983,0.2095793966629599,0.2053280473567708,0.0050974373492315,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1361680357509678,0.2090093268829294,0.2045247188802083,0.0051993635295244,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_constrained,3411,world_model_planner,0.1359675679498591,0.2088088590818207,0.2044515738020833,0.0051321776717763,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1361680357509678,0.2090093268829294,0.2045247188802083,0.0051993635295244,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3411,world_model_planner,0.1367381055309983,0.2095793966629599,0.2053280473567708,0.0050974373492315,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3411,world_model_planner,0.1359675679498591,0.2088088590818207,0.2044515738020833,0.0051321776717763,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3411,world_model_planner,0.1367381055309983,0.2095793966629599,0.2053280473567708,0.0050974373492315,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3411,world_model_planner,0.1359675679498591,0.2088088590818207,0.2044515738020833,0.0051321776717763,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3411,world_model_planner,0.1353681473928607,0.2082094385248223,0.2037446839778646,0.0050438524043742,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,exact_adaptive_oracle,3411,oracle,0.1453668160864294,0.218208107218391,0.2136308325455729,0.0050889130991936,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,behavior_cloning,3414,model_free,-0.0910188634771817,-0.0181775723452202,-0.0200439949023437,0.0047438535938441,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_bcq,3414,model_free,-0.0959686588528399,-0.0231273677208783,-0.0302569625846354,0.0081679051990332,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_cql,3414,model_free,-0.0190429751603038,0.0537983159716577,0.0498203188932291,0.0036137569305331,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,soft_spibb,3414,model_free,-0.0923469919664815,-0.0195057008345199,-0.0207852126757812,0.0047114416110788,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,decision_transformer_adapter,3414,model_free,-0.0753650035637394,-0.0025237124317778,-0.01141774453125,0.0040373610070819,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,empirical_behavior,3414,control,-0.0728412911319615,0.0,0.0,0.0,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,random_supported,3414,control,-0.0873905251951738,-0.0145492340632122,-0.0230851077083333,0.0054547379904717,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,minimum_supported_action,3414,control,-0.0618838848406824,0.0109574062912791,0.0079127239192708,0.003862597905958,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,maximum_supported_action,3414,control,-0.0423985451584828,0.0304427459734787,0.0257977994270833,0.0087776742343029,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,severity_rule,3414,control,0.144703956752042,0.2175452478840036,0.2135470235026041,0.0051001785660051,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_constrained,3414,world_model_planner,0.0538219913503249,0.1266632824822865,0.1205690462174479,0.005502490275551,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3414,world_model_planner,0.0538219913503249,0.1266632824822865,0.1205690462174479,0.005502490275551,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_constrained,3414,world_model_planner,0.0557381791443759,0.1285794702763375,0.1226417143424479,0.0055235734163879,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3414,world_model_planner,0.0538219913503249,0.1266632824822865,0.1205690462174479,0.005502490275551,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_constrained,3414,world_model_planner,0.0557693757678108,0.1286106668997723,0.1229006565104166,0.005539924520974,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3414,world_model_planner,0.0538219913503249,0.1266632824822865,0.1205690462174479,0.005502490275551,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_constrained,3414,world_model_planner,0.0538219913503249,0.1266632824822865,0.1205690462174479,0.005502490275551,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3414,world_model_planner,0.0538219913503249,0.1266632824822865,0.1205690462174479,0.005502490275551,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_constrained,3414,world_model_planner,0.0557381791443759,0.1285794702763375,0.1226417143424479,0.0055235734163879,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3414,world_model_planner,0.0538219913503249,0.1266632824822865,0.1205690462174479,0.005502490275551,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_constrained,3414,world_model_planner,0.0557693757678108,0.1286106668997723,0.1229006565104166,0.005539924520974,2048,0.0087776742343029,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
