environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,minimum_policy_empirical_coverage,minimum_policy_coverage_ci_low,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_probability,false_improvement_gate,median_ess,ess_gate,maximum_unsupported_action_mass,support_gate,finite_gate,approved_known_value_tuple,retrospective_ehr_ope_authorized,authorization_boundary
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WIS,misspecified_behavior,none,masked,200,0.82,0.7608852497,False,False,False,False,0.0,True,36.60997859,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WIS,paper_lstm_h16,20,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,35.57586303,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WIS,paper_lstm_h16,none,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,35.57586303,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,crossfit_stronger,20,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,27.40428696,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,crossfit_stronger,none,masked,200,0.82,0.7608852497,False,False,False,False,0.0,True,23.9020013,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,exact_behavior,20,masked,200,0.835,0.7773421846,False,False,False,False,0.0,True,34.97479034,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,exact_behavior,none,masked,200,0.83,0.7718411637,False,False,False,False,0.0,True,34.83330733,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,misspecified_behavior,20,masked,200,0.82,0.7608852497,False,False,False,False,0.0,True,36.60997859,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,misspecified_behavior,none,masked,200,0.82,0.7608852497,False,False,False,False,0.0,True,36.60997859,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,paper_lstm_h16,20,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,35.57586303,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,WPDIS,paper_lstm_h16,none,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,35.57586303,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,27.40428696,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.82,0.7608852497,False,False,False,False,0.0,True,23.9020013,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,exact_behavior,20,masked,200,0.835,0.7773421846,False,False,False,False,0.0,True,34.97479034,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,exact_behavior,none,masked,200,0.83,0.7718411637,False,False,False,False,0.0,True,34.83330733,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.82,0.7608852497,False,False,False,False,0.0,True,36.60997859,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.82,0.7608852497,False,False,False,False,0.0,True,36.60997859,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,35.57586303,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.825,0.7663556885,False,False,False,False,0.0,True,35.57586303,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,crossfit_stronger,20,masked,200,0.775,0.7122587676,False,False,False,False,0.001,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,crossfit_stronger,none,masked,200,0.745,0.6803707418,False,False,False,False,0.001,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,exact_behavior,20,masked,200,0.805,0.7445595563,False,False,False,False,0.001,True,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,exact_behavior,none,masked,200,0.76,0.6962665902,False,False,False,False,0.001,True,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,misspecified_behavior,20,masked,200,0.765,0.7015863112,False,False,False,False,0.001,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,misspecified_behavior,none,masked,200,0.765,0.7015863112,False,False,False,False,0.001,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,paper_lstm_h16,20,masked,200,0.755,0.6909575644,False,False,False,False,0.001,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,CWPDIS,paper_lstm_h16,none,masked,200,0.755,0.6909575644,False,False,False,False,0.001,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,crossfit_stronger,20,masked,200,0.735,0.6698242381,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,crossfit_stronger,none,masked,200,0.77,0.7069169563,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,exact_behavior,20,masked,200,0.7,0.6332093163,False,False,False,False,0.001,True,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,exact_behavior,none,masked,200,0.73,0.664565648,False,False,False,False,0.0,True,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,misspecified_behavior,20,masked,200,0.655,0.5867558926,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,misspecified_behavior,none,masked,200,0.655,0.5867558926,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,paper_lstm_h16,20,masked,200,0.685,0.6176504391,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,DR,paper_lstm_h16,none,masked,200,0.685,0.6176504391,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,crossfit_stronger,20,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,crossfit_stronger,none,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,exact_behavior,20,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,exact_behavior,none,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,misspecified_behavior,20,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,misspecified_behavior,none,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,paper_lstm_h16,20,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,FQE,paper_lstm_h16,none,masked,200,0.105,0.06970748793,False,False,False,False,0.079,False,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,crossfit_stronger,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,crossfit_stronger,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,exact_behavior,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,exact_behavior,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,misspecified_behavior,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,misspecified_behavior,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,paper_lstm_h16,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,IS,paper_lstm_h16,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,crossfit_stronger,20,masked,200,0.7,0.6332093163,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,crossfit_stronger,none,masked,200,0.695,0.628014479,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,exact_behavior,20,masked,200,0.74,0.675092544,False,False,False,False,0.0,True,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,exact_behavior,none,masked,200,0.73,0.664565648,False,False,False,False,0.0,True,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,misspecified_behavior,20,masked,200,0.655,0.5867558926,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,misspecified_behavior,none,masked,200,0.655,0.5867558926,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,paper_lstm_h16,20,masked,200,0.61,0.5409374596,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,PDIS,paper_lstm_h16,none,masked,200,0.61,0.5409374596,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,crossfit_stronger,20,masked,200,0.795,0.7337430195,False,False,False,False,0.002,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,crossfit_stronger,none,masked,200,0.78,0.7176120008,False,False,False,False,0.002,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,exact_behavior,20,masked,200,0.8,0.7391448134,False,False,False,False,0.002,True,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,exact_behavior,none,masked,200,0.795,0.7337430195,False,False,False,False,0.002,True,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,misspecified_behavior,20,masked,200,0.795,0.7337430195,False,False,False,False,0.002,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,misspecified_behavior,none,masked,200,0.795,0.7337430195,False,False,False,False,0.002,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,paper_lstm_h16,20,masked,200,0.76,0.6962665902,False,False,False,False,0.002,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WDR,paper_lstm_h16,none,masked,200,0.76,0.6962665902,False,False,False,False,0.002,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,crossfit_stronger,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,crossfit_stronger,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,exact_behavior,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,exact_behavior,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,misspecified_behavior,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,misspecified_behavior,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,paper_lstm_h16,20,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WIS,paper_lstm_h16,none,masked,200,0.055,0.0309853417,False,False,False,False,0.0,True,1.116933269,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WPDIS,crossfit_stronger,20,masked,200,0.775,0.7122587676,False,False,False,False,0.001,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WPDIS,crossfit_stronger,none,masked,200,0.745,0.6803707418,False,False,False,False,0.001,True,1.090774294,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WPDIS,exact_behavior,20,masked,200,0.805,0.7445595563,False,False,False,False,0.001,True,1.13405328,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WPDIS,exact_behavior,none,masked,200,0.76,0.6962665902,False,False,False,False,0.001,True,1.128498662,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WPDIS,misspecified_behavior,20,masked,200,0.765,0.7015863112,False,False,False,False,0.001,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_heart_failure_interior_optimum,heart_failure,interior_optimum,4,WPDIS,misspecified_behavior,none,masked,200,0.765,0.7015863112,False,False,False,False,0.001,True,1.097487599,False,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
