task,method,seed,exact_oracle_value,exact_policy_value,exact_regret,negative_regret,claim_boundary
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3408,0.1453668160864294,0.0909319451174041,0.0544348709690253,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3408,0.1453668160864294,0.0909319451174041,0.0544348709690253,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3408,0.1453668160864294,0.0909319451174041,0.0544348709690253,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3408,0.1453668160864294,0.0926358853005216,0.0527309307859078,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3408,0.1453668160864294,0.0909319451174041,0.0544348709690253,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3408,0.1453668160864294,0.0917133193419361,0.0536534967444933,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3408,0.1453668160864294,0.0909319451174041,0.0544348709690253,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,exact_adaptive_oracle,3408,0.1453668160864294,0.1453668160864294,0.0,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,behavior_cloning,3411,0.1453668160864294,-0.0904125409964042,0.2357793570828337,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_bcq,3411,0.1453668160864294,-0.0618838848406824,0.2072507009271119,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_cql,3411,0.1453668160864294,-0.0618838848406824,0.2072507009271119,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,soft_spibb,3411,0.1453668160864294,-0.0825079646097144,0.2278747806961439,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,decision_transformer_adapter,3411,0.1453668160864294,-0.0843982072855459,0.2297650233719754,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,empirical_behavior,3411,0.1453668160864294,-0.0728412911319615,0.218208107218391,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,random_supported,3411,0.1453668160864294,-0.0873905251951738,0.2327573412816033,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,minimum_supported_action,3411,0.1453668160864294,-0.0618838848406824,0.2072507009271119,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,maximum_supported_action,3411,0.1453668160864294,-0.0423985451584828,0.1877653612449123,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,severity_rule,3411,0.1453668160864294,0.144703956752042,0.0006628593343874,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_constrained,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1361279175945012,0.0092388984919282,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1367381055309983,0.0086287105554311,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1361279175945012,0.0092388984919282,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1359675679498591,0.0093992481365703,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1361279175945012,0.0092388984919282,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_constrained,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1361680357509678,0.0091987803354616,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1367381055309983,0.0086287105554311,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1361680357509678,0.0091987803354616,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1359675679498591,0.0093992481365703,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1361680357509678,0.0091987803354616,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1367381055309983,0.0086287105554311,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1359675679498591,0.0093992481365703,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1367381055309983,0.0086287105554311,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3411,0.1453668160864294,0.1359675679498591,0.0093992481365703,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3411,0.1453668160864294,0.1353681473928607,0.0099986686935687,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,exact_adaptive_oracle,3411,0.1453668160864294,0.1453668160864294,0.0,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,behavior_cloning,3414,0.1453668160864294,-0.0910188634771817,0.2363856795636112,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_bcq,3414,0.1453668160864294,-0.0959686588528399,0.2413354749392694,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_cql,3414,0.1453668160864294,-0.0190429751603038,0.1644097912467333,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,soft_spibb,3414,0.1453668160864294,-0.0923469919664815,0.237713808052911,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,decision_transformer_adapter,3414,0.1453668160864294,-0.0753650035637394,0.2207318196501689,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,empirical_behavior,3414,0.1453668160864294,-0.0728412911319615,0.218208107218391,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,random_supported,3414,0.1453668160864294,-0.0873905251951738,0.2327573412816033,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,minimum_supported_action,3414,0.1453668160864294,-0.0618838848406824,0.2072507009271119,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,maximum_supported_action,3414,0.1453668160864294,-0.0423985451584828,0.1877653612449123,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,severity_rule,3414,0.1453668160864294,0.144703956752042,0.0006628593343874,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_constrained,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557381791443759,0.0896286369420535,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557693757678108,0.0895974403186186,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_constrained,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557381791443759,0.0896286369420535,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557693757678108,0.0895974403186186,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557381791443759,0.0896286369420535,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557693757678108,0.0895974403186186,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557381791443759,0.0896286369420535,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3414,0.1453668160864294,0.0557693757678108,0.0895974403186186,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3414,0.1453668160864294,0.0538219913503249,0.0915448247361045,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,exact_adaptive_oracle,3414,0.1453668160864294,0.1453668160864294,0.0,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,behavior_cloning,3417,0.1453668160864294,-0.0879818147860757,0.2333486308725051,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_bcq,3417,0.1453668160864294,-0.0975598128921948,0.2429266289786243,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,discrete_cql,3417,0.1453668160864294,-0.0618838848406824,0.2072507009271119,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,soft_spibb,3417,0.1453668160864294,-0.0796690154008159,0.2250358314872454,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,decision_transformer_adapter,3417,0.1453668160864294,-0.0772735757073814,0.2226403917938109,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,empirical_behavior,3417,0.1453668160864294,-0.0728412911319615,0.218208107218391,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,random_supported,3417,0.1453668160864294,-0.0873905251951738,0.2327573412816033,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
aki_rrt,minimum_supported_action,3417,0.1453668160864294,-0.0618838848406824,0.2072507009271119,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
