environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,mean_spearman_rank_recovery,mean_pairwise_order_recovery,mean_behavior_relative_sign_recovery,false_improvement_probability
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,crossfit_stronger,20,masked,200,0.1862857143,0.5860714286,0.606,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,crossfit_stronger,none,masked,200,0.182,0.585,0.603,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,exact_behavior,20,masked,200,0.2308571429,0.6046428571,0.632,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,exact_behavior,none,masked,200,0.2539280538,0.6189285714,0.644,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,misspecified_behavior,20,masked,200,0.2344994824,0.6064285714,0.625,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,misspecified_behavior,none,masked,200,0.2370709109,0.6085714286,0.626,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,paper_lstm_h16,20,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,CWPDIS,paper_lstm_h16,none,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,crossfit_stronger,20,masked,200,0.2501167945,0.6110714286,0.637,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,crossfit_stronger,none,masked,200,0.218125137,0.5996428571,0.622,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,exact_behavior,20,masked,200,0.2678050176,0.6214285714,0.645,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,exact_behavior,none,masked,200,0.2578175313,0.6210714286,0.644,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,misspecified_behavior,20,masked,200,0.3133603558,0.6403571429,0.664,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,misspecified_behavior,none,masked,200,0.3119317844,0.6410714286,0.663,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,paper_lstm_h16,20,masked,200,0.3312127328,0.6485714286,0.682,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,DR,paper_lstm_h16,none,masked,200,0.3312127328,0.6485714286,0.682,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,crossfit_stronger,20,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,crossfit_stronger,none,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,exact_behavior,20,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,exact_behavior,none,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,misspecified_behavior,20,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,misspecified_behavior,none,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,paper_lstm_h16,20,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,FQE,paper_lstm_h16,none,masked,200,0.3348978199,0.6532142857,0.685,0.12
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,crossfit_stronger,20,masked,200,0.2646882231,0.6128571429,0.631,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,crossfit_stronger,none,masked,200,0.2226923943,0.6,0.621,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,exact_behavior,20,masked,200,0.2643722749,0.6178571429,0.649,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,exact_behavior,none,masked,200,0.2554598708,0.6192857143,0.647,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,misspecified_behavior,20,masked,200,0.368460906,0.6657142857,0.699,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,misspecified_behavior,none,masked,200,0.3656037632,0.6660714286,0.698,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,paper_lstm_h16,20,masked,200,0.4049729021,0.6757142857,0.717,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,IS,paper_lstm_h16,none,masked,200,0.4049729021,0.6757142857,0.717,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,crossfit_stronger,20,masked,200,0.2646882231,0.6128571429,0.631,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,crossfit_stronger,none,masked,200,0.2226923943,0.6,0.621,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,exact_behavior,20,masked,200,0.2643722749,0.6178571429,0.649,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,exact_behavior,none,masked,200,0.2554598708,0.6192857143,0.647,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,misspecified_behavior,20,masked,200,0.368460906,0.6657142857,0.699,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,misspecified_behavior,none,masked,200,0.3656037632,0.6660714286,0.698,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,paper_lstm_h16,20,masked,200,0.4049729021,0.6757142857,0.717,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,PDIS,paper_lstm_h16,none,masked,200,0.4049729021,0.6757142857,0.717,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,crossfit_stronger,20,masked,200,0.2168571429,0.6007142857,0.629,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,crossfit_stronger,none,masked,200,0.2097142857,0.5992857143,0.617,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,exact_behavior,20,masked,200,0.2350709109,0.6089285714,0.628,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,exact_behavior,none,masked,200,0.2527851967,0.6196428571,0.638,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,misspecified_behavior,20,masked,200,0.2351428571,0.6117857143,0.633,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,misspecified_behavior,none,masked,200,0.236,0.6128571429,0.632,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,paper_lstm_h16,20,masked,200,0.2282857143,0.6053571429,0.637,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WDR,paper_lstm_h16,none,masked,200,0.2282857143,0.6053571429,0.637,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,crossfit_stronger,20,masked,200,0.1862857143,0.5860714286,0.606,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,crossfit_stronger,none,masked,200,0.182,0.585,0.603,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,exact_behavior,20,masked,200,0.2308571429,0.6046428571,0.632,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,exact_behavior,none,masked,200,0.2539280538,0.6189285714,0.644,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,misspecified_behavior,20,masked,200,0.2344994824,0.6064285714,0.625,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,misspecified_behavior,none,masked,200,0.2370709109,0.6085714286,0.626,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,paper_lstm_h16,20,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WIS,paper_lstm_h16,none,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,crossfit_stronger,20,masked,200,0.1862857143,0.5860714286,0.606,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,crossfit_stronger,none,masked,200,0.182,0.585,0.603,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,exact_behavior,20,masked,200,0.2308571429,0.6046428571,0.632,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,exact_behavior,none,masked,200,0.2539280538,0.6189285714,0.644,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,misspecified_behavior,20,masked,200,0.2344994824,0.6064285714,0.625,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,misspecified_behavior,none,masked,200,0.2370709109,0.6085714286,0.626,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,paper_lstm_h16,20,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,WPDIS,paper_lstm_h16,none,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.1862857143,0.5860714286,0.606,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.182,0.585,0.603,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,exact_behavior,20,masked,200,0.2308571429,0.6046428571,0.632,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,exact_behavior,none,masked,200,0.2539280538,0.6189285714,0.644,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.2344994824,0.6064285714,0.625,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.2370709109,0.6085714286,0.626,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.2151428571,0.5917857143,0.612,0.003
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,crossfit_stronger,20,masked,200,0.2511428571,0.6106666667,0.644,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,crossfit_stronger,none,masked,200,0.2491428571,0.6073333333,0.645,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,exact_behavior,20,masked,200,0.3261887407,0.6406666667,0.677,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,exact_behavior,none,masked,200,0.3276173121,0.64,0.676,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,misspecified_behavior,20,masked,200,0.3276173121,0.6433333333,0.692,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,misspecified_behavior,none,masked,200,0.3310458836,0.6443333333,0.692,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,paper_lstm_h16,20,masked,200,0.3294285714,0.647,0.7,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,CWPDIS,paper_lstm_h16,none,masked,200,0.3294285714,0.647,0.7,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,crossfit_stronger,20,masked,200,0.284,0.6156666667,0.669,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,crossfit_stronger,none,masked,200,0.2497142857,0.604,0.653,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,exact_behavior,20,masked,200,0.3542857143,0.65,0.715,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,exact_behavior,none,masked,200,0.3588571429,0.6523333333,0.712,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,misspecified_behavior,20,masked,200,0.3645714286,0.6633333333,0.762,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,misspecified_behavior,none,masked,200,0.3657142857,0.6636666667,0.763,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,paper_lstm_h16,20,masked,200,0.3297142857,0.6483333333,0.755,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,DR,paper_lstm_h16,none,masked,200,0.3297142857,0.6483333333,0.755,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,crossfit_stronger,20,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,crossfit_stronger,none,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,exact_behavior,20,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,exact_behavior,none,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,misspecified_behavior,20,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,misspecified_behavior,none,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,paper_lstm_h16,20,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,FQE,paper_lstm_h16,none,masked,200,0.5931428571,0.756,0.843,0.066
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,crossfit_stronger,20,masked,200,0.4253702391,0.6036666667,0.782,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,crossfit_stronger,none,masked,200,0.4256446289,0.6036666667,0.781,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,exact_behavior,20,masked,200,0.4298100966,0.6003333333,0.812,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,exact_behavior,none,masked,200,0.4320916397,0.6006666667,0.812,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,misspecified_behavior,20,masked,200,0.4909332261,0.645,0.882,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,misspecified_behavior,none,masked,200,0.4909332261,0.645,0.882,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,paper_lstm_h16,20,masked,200,0.5188216522,0.6606666667,0.877,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,IS,paper_lstm_h16,none,masked,200,0.5188216522,0.6606666667,0.877,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,crossfit_stronger,20,masked,200,0.3081835342,0.6253333333,0.675,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,crossfit_stronger,none,masked,200,0.2873899951,0.618,0.664,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,exact_behavior,20,masked,200,0.3395902142,0.6413333333,0.695,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,exact_behavior,none,masked,200,0.3309426682,0.639,0.692,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,misspecified_behavior,20,masked,200,0.4268258737,0.6846666667,0.77,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,misspecified_behavior,none,masked,200,0.4276830166,0.685,0.769,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,paper_lstm_h16,20,masked,200,0.4342210753,0.6873333333,0.788,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,PDIS,paper_lstm_h16,none,masked,200,0.4342210753,0.6873333333,0.788,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,crossfit_stronger,20,masked,200,0.292,0.6276666667,0.681,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,crossfit_stronger,none,masked,200,0.2777142857,0.622,0.676,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,exact_behavior,20,masked,200,0.3357142857,0.641,0.695,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,exact_behavior,none,masked,200,0.3462857143,0.6453333333,0.695,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,misspecified_behavior,20,masked,200,0.3477142857,0.6496666667,0.716,0.004
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,misspecified_behavior,none,masked,200,0.3482857143,0.6496666667,0.716,0.004
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,paper_lstm_h16,20,masked,200,0.3545714286,0.658,0.733,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WDR,paper_lstm_h16,none,masked,200,0.3545714286,0.658,0.733,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,crossfit_stronger,20,masked,200,0.4642473338,0.6193333333,0.775,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,crossfit_stronger,none,masked,200,0.4608865374,0.6183333333,0.774,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,exact_behavior,20,masked,200,0.459422359,0.6156666667,0.816,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,exact_behavior,none,masked,200,0.459422359,0.6156666667,0.816,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,misspecified_behavior,20,masked,200,0.5260192499,0.656,0.866,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,misspecified_behavior,none,masked,200,0.5260192499,0.656,0.866,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,paper_lstm_h16,20,masked,200,0.5528877346,0.6686666667,0.862,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WIS,paper_lstm_h16,none,masked,200,0.5528877346,0.6686666667,0.862,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,crossfit_stronger,20,masked,200,0.2365714286,0.6043333333,0.638,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,crossfit_stronger,none,masked,200,0.2317142857,0.5996666667,0.636,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,exact_behavior,20,masked,200,0.3127601693,0.6356666667,0.674,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,exact_behavior,none,masked,200,0.318474455,0.636,0.676,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,misspecified_behavior,20,masked,200,0.316474455,0.6386666667,0.687,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,misspecified_behavior,none,masked,200,0.3181887407,0.639,0.687,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,paper_lstm_h16,20,masked,200,0.3202857143,0.6426666667,0.698,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,WPDIS,paper_lstm_h16,none,masked,200,0.3202857143,0.6426666667,0.698,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,20,masked,200,0.2365714286,0.6043333333,0.638,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,crossfit_stronger,none,masked,200,0.2317142857,0.5996666667,0.636,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,20,masked,200,0.3127601693,0.6356666667,0.674,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,exact_behavior,none,masked,200,0.318474455,0.636,0.676,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,20,masked,200,0.316474455,0.6386666667,0.687,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,misspecified_behavior,none,masked,200,0.3181887407,0.639,0.687,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,20,masked,200,0.3202857143,0.6426666667,0.698,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,4,support_restricted_WPDIS,paper_lstm_h16,none,masked,200,0.3202857143,0.6426666667,0.698,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,crossfit_stronger,20,masked,200,0.264,0.6103333333,0.64,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,crossfit_stronger,none,masked,200,0.2608571429,0.6083333333,0.641,0.002
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,exact_behavior,20,masked,200,0.3233232554,0.6336666667,0.67,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,exact_behavior,none,masked,200,0.3270375411,0.634,0.67,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,misspecified_behavior,20,masked,200,0.3490375411,0.6483333333,0.693,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,misspecified_behavior,none,masked,200,0.3493232554,0.648,0.692,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,20,masked,200,0.3628571429,0.6586666667,0.721,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,CWPDIS,paper_lstm_h16,none,masked,200,0.3628571429,0.6586666667,0.721,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,crossfit_stronger,20,masked,200,0.2342857143,0.5866666667,0.599,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,crossfit_stronger,none,masked,200,0.2251428571,0.5853333333,0.594,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,exact_behavior,20,masked,200,0.3422857143,0.641,0.712,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,exact_behavior,none,masked,200,0.3394285714,0.6406666667,0.7,0.001
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,misspecified_behavior,20,masked,200,0.3722857143,0.6633333333,0.754,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,misspecified_behavior,none,masked,200,0.3731428571,0.6636666667,0.754,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,paper_lstm_h16,20,masked,200,0.318,0.6356666667,0.744,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,DR,paper_lstm_h16,none,masked,200,0.318,0.6356666667,0.744,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,crossfit_stronger,20,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,crossfit_stronger,none,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,exact_behavior,20,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,exact_behavior,none,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,misspecified_behavior,20,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,misspecified_behavior,none,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,paper_lstm_h16,20,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,FQE,paper_lstm_h16,none,masked,200,0.6491428571,0.781,0.888,0.053
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,IS,crossfit_stronger,20,masked,200,0.1198935809,0.4836666667,0.733,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,IS,crossfit_stronger,none,masked,200,0.1239060946,0.4853333333,0.734,0.0
kdd107_heart_failure_state_dependent_optimum,heart_failure,state_dependent_optimum,8,IS,exact_behavior,20,masked,200,0.1279374934,0.472,0.74,0.0
