environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,target_policy,independent_logged_datasets,intervals_containing_exact_true_value,repeated_dataset_empirical_coverage,binomial_ci_low,binomial_ci_high,binomial_ci_method,true_value_invariant
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,exact_behavior,none,masked,maximum_supported_action,200,180,0.9,0.8505941876,0.9343295513,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,exact_behavior,none,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,exact_behavior,none,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,exact_behavior,none,masked,severity_rule,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,20,masked,empirical_behavior,200,194,0.97,0.9361057075,0.9861796857,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,200,172,0.86,0.8051011913,0.9013301737,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,20,masked,maximum_supported_action,200,183,0.915,0.8681041293,0.9462542498,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,20,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,20,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,20,masked,severity_rule,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,none,masked,empirical_behavior,200,194,0.97,0.9361057075,0.9861796857,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,200,174,0.87,0.8163364813,0.9097179772,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,none,masked,maximum_supported_action,200,184,0.92,0.8740105117,0.9501594141,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,none,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,none,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,misspecified_behavior,none,masked,severity_rule,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,169,0.845,0.7883930941,0.8886036307,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,20,masked,random_supported,200,153,0.765,0.7015863112,0.8184256658,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,20,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,none,masked,empirical_behavior,200,169,0.845,0.7883930941,0.8886036307,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,none,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,none,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,none,masked,random_supported,200,153,0.765,0.7015863112,0.8184256658,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,WPDIS,paper_lstm_h16,none,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,20,masked,empirical_behavior,200,199,0.995,0.9722262956,0.9991168313,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,20,masked,random_supported,200,198,0.99,0.9642782383,0.9972533419,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,20,masked,severity_rule,200,196,0.98,0.9497129131,0.9921955736,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,none,masked,empirical_behavior,200,199,0.995,0.9722262956,0.9991168313,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,192,0.96,0.9230679318,0.9795943679,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,none,masked,maximum_supported_action,200,192,0.96,0.9230679318,0.9795943679,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,none,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,none,masked,random_supported,200,198,0.99,0.9642782383,0.9972533419,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,crossfit_stronger,none,masked,severity_rule,200,196,0.98,0.9497129131,0.9921955736,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,20,masked,empirical_behavior,200,193,0.965,0.9295293885,0.982944458,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,168,0.84,0.7828592984,0.8843258797,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,20,masked,maximum_supported_action,200,179,0.895,0.8448196801,0.9302925121,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,20,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,20,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,20,masked,severity_rule,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,none,masked,empirical_behavior,200,193,0.965,0.9295293885,0.982944458,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,none,masked,exact_dynamic_programming_oracle,200,173,0.865,0.8107086163,0.9055342955,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,none,masked,maximum_supported_action,200,180,0.9,0.8505941876,0.9343295513,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,none,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,none,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,exact_behavior,none,masked,severity_rule,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,20,masked,empirical_behavior,200,194,0.97,0.9361057075,0.9861796857,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,200,172,0.86,0.8051011913,0.9013301737,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,20,masked,maximum_supported_action,200,183,0.915,0.8681041293,0.9462542498,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,20,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,20,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,20,masked,severity_rule,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,none,masked,empirical_behavior,200,194,0.97,0.9361057075,0.9861796857,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,200,174,0.87,0.8163364813,0.9097179772,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,none,masked,maximum_supported_action,200,184,0.92,0.8740105117,0.9501594141,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,none,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,none,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,misspecified_behavior,none,masked,severity_rule,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,169,0.845,0.7883930941,0.8886036307,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,random_supported,200,153,0.765,0.7015863112,0.8184256658,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,20,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,empirical_behavior,200,169,0.845,0.7883930941,0.8886036307,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,maximum_supported_action,200,191,0.955,0.916703296,0.976147457,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,minimum_supported_action,200,200,1.0,0.9811546736,1.0,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,random_supported,200,153,0.765,0.7015863112,0.8184256658,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,1,support_restricted_WPDIS,paper_lstm_h16,none,masked,severity_rule,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,20,masked,empirical_behavior,200,194,0.97,0.9361057075,0.9861796857,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,187,0.935,0.8919809207,0.9616236454,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,20,masked,maximum_supported_action,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,20,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,20,masked,random_supported,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,20,masked,severity_rule,200,131,0.655,0.5867558926,0.7174020562,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,none,masked,empirical_behavior,200,194,0.97,0.9361057075,0.9861796857,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,188,0.94,0.898068307,0.9653478057,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,none,masked,maximum_supported_action,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,none,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,none,masked,random_supported,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,crossfit_stronger,none,masked,severity_rule,200,134,0.67,0.6021668477,0.7314257413,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,20,masked,empirical_behavior,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,170,0.85,0.7939442072,0.8928640644,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,20,masked,maximum_supported_action,200,171,0.855,0.7995133247,0.8971064936,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,20,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,20,masked,random_supported,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,20,masked,severity_rule,200,132,0.66,0.5918849553,0.7220845403,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,none,masked,empirical_behavior,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,none,masked,exact_dynamic_programming_oracle,200,181,0.905,0.8563983884,0.9383368973,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,none,masked,maximum_supported_action,200,177,0.885,0.833352831,0.9221362677,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,none,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,none,masked,random_supported,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,exact_behavior,none,masked,severity_rule,200,132,0.66,0.5918849553,0.7220845403,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,20,masked,empirical_behavior,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,20,masked,exact_dynamic_programming_oracle,200,173,0.865,0.8107086163,0.9055342955,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,20,masked,maximum_supported_action,200,178,0.89,0.83907309,0.9262275554,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,20,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,20,masked,random_supported,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,20,masked,severity_rule,200,124,0.62,0.5510671802,0.6844099415,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,none,masked,empirical_behavior,200,190,0.95,0.9104218519,0.9726173544,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,none,masked,exact_dynamic_programming_oracle,200,176,0.88,0.827657479,0.9180200729,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,none,masked,maximum_supported_action,200,179,0.895,0.8448196801,0.9302925121,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,none,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,none,masked,random_supported,200,185,0.925,0.8799563898,0.9540250828,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,misspecified_behavior,none,masked,severity_rule,200,124,0.62,0.5510671802,0.6844099415,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,20,masked,empirical_behavior,200,163,0.815,0.7554293724,0.862698072,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,20,masked,exact_dynamic_programming_oracle,200,179,0.895,0.8448196801,0.9302925121,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,20,masked,maximum_supported_action,200,183,0.915,0.8681041293,0.9462542498,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,20,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,20,masked,random_supported,200,148,0.74,0.675092544,0.7958616994,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,20,masked,severity_rule,200,114,0.57,0.5007048776,0.6366567767,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,none,masked,empirical_behavior,200,163,0.815,0.7554293724,0.862698072,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,none,masked,exact_dynamic_programming_oracle,200,179,0.895,0.8448196801,0.9302925121,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,none,masked,maximum_supported_action,200,183,0.915,0.8681041293,0.9462542498,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,none,masked,minimum_supported_action,200,4,0.02,0.007804426416,0.05028708691,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,none,masked,random_supported,200,148,0.74,0.675092544,0.7958616994,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,CWPDIS,paper_lstm_h16,none,masked,severity_rule,200,114,0.57,0.5007048776,0.6366567767,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,20,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,20,masked,exact_dynamic_programming_oracle,200,128,0.64,0.5714152817,0.703308027,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,20,masked,maximum_supported_action,200,100,0.5,0.4313608596,0.5686391404,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,20,masked,minimum_supported_action,200,54,0.27,0.2132344981,0.335434352,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,20,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,20,masked,severity_rule,200,157,0.785,0.7229769265,0.8362812375,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,none,masked,empirical_behavior,200,189,0.945,0.9042130012,0.9690146583,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,none,masked,exact_dynamic_programming_oracle,200,152,0.76,0.6962665902,0.8139338401,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,none,masked,maximum_supported_action,200,149,0.745,0.6803707418,0.8003950483,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,none,masked,minimum_supported_action,200,70,0.35,0.2872882413,0.4183653566,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,none,masked,random_supported,200,186,0.93,0.8859451911,0.9578478282,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,crossfit_stronger,none,masked,severity_rule,200,170,0.85,0.7939442072,0.8928640644,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,exact_behavior,20,masked,empirical_behavior,200,182,0.91,0.8622342812,0.9423125511,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,exact_behavior,20,masked,exact_dynamic_programming_oracle,200,102,0.51,0.4411858768,0.5784372167,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,exact_behavior,20,masked,maximum_supported_action,200,98,0.49,0.4215627833,0.5588141232,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,exact_behavior,20,masked,minimum_supported_action,200,44,0.22,0.1681653836,0.2823879992,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,exact_behavior,20,masked,random_supported,200,164,0.82,0.7608852497,0.8670537414,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,exact_behavior,20,masked,severity_rule,200,140,0.7,0.6332093163,0.7592525532,wilson_95,True
kdd107_respiratory_delayed_tradeoff,respiratory,delayed_tradeoff,4,DR,exact_behavior,none,masked,empirical_behavior,200,182,0.91,0.8622342812,0.9423125511,wilson_95,True
