task,mechanism,policy,method_group,training_seed,exact_return,exact_regret,behavior_delta,fixed_control_relative_return,mc_return,mc_return_se,paired_behavior_delta,paired_behavior_se,exact_mc_agreement_tolerance,exact_mc_agreement_pass,unsupported_mass,support_pass,rank,claim_boundary
shock,interior_optimum,severity_rule,control,3417,0.3586759186985634,0.0649337447696048,-0.0303602240184522,0.0191562716457645,0.3646054128752156,0.0058679052544344,-0.0322731767490119,0.0014068266601095,0.03,True,0.0,True,32,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,29,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,28,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3417,0.3777903607166162,0.0458193027515519,-0.0112457820003994,0.0382707136638173,0.38481788121227,0.0060705323154991,-0.0120607084119576,0.0012770664315142,0.03,True,0.0,True,19,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3773101294585863,0.0462995340095819,-0.0117260132584294,0.0377904824057873,0.3842338226665573,0.0060631248691878,-0.0126447669576702,0.0012678099829477,0.03,True,0.0,True,22,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3417,0.3796609465670488,0.0439487169011194,-0.0093751961499668,0.0401412995142499,0.3874839756760809,0.0060665496146124,-0.0093946139481466,0.0012002028363885,0.03,True,0.0,True,12,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3793842820083346,0.0442253814598336,-0.009651860708681,0.0398646349555357,0.3871861898304505,0.0060599017669164,-0.0096923997937771,0.0012143622064685,0.03,True,0.0,True,15,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,31,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,30,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3417,0.3777903607166162,0.0458193027515519,-0.0112457820003994,0.0382707136638173,0.38481788121227,0.0060705323154991,-0.0120607084119576,0.0012770664315142,0.03,True,0.0,True,20,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.378119624246189,0.0454900392219791,-0.0109165184708266,0.0385999771933901,0.3848112379702582,0.0060728377229859,-0.0120673516539694,0.0012511707482434,0.03,True,0.0,True,16,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3417,0.3796609465670488,0.0439487169011194,-0.0093751961499668,0.0401412995142499,0.3874839756760809,0.0060665496146124,-0.0093946139481466,0.0012002028363885,0.03,True,0.0,True,13,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3801196303996352,0.0434900330685329,-0.0089165123173804,0.0405999833468363,0.3880634582860167,0.0060504077648282,-0.0088151313382108,0.0012070522651971,0.03,True,0.0,True,9,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,25,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,24,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3417,0.3777903607166162,0.0458193027515519,-0.0112457820003994,0.0382707136638173,0.38481788121227,0.0060705323154991,-0.0120607084119576,0.0012770664315142,0.03,True,0.0,True,17,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3772149499287723,0.0463947135393959,-0.0118211927882433,0.0376953028759733,0.3840395079150761,0.0060625098822414,-0.0128390817091515,0.0012702494301048,0.03,True,0.0,True,23,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3417,0.3796609465670488,0.0439487169011194,-0.0093751961499668,0.0401412995142499,0.3874839756760809,0.0060665496146124,-0.0093946139481466,0.0012002028363885,0.03,True,0.0,True,10,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3803370824462242,0.043272581021944,-0.0086990602707914,0.0408174353934253,0.3881129013584072,0.0060585875347327,-0.0087656882658203,0.0012003876293573,0.03,True,0.0,True,8,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,27,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3417,0.376215153489677,0.0473945099784912,-0.0128209892273386,0.0366955064368781,0.3830723968071221,0.0060518012889988,-0.0138061928171054,0.0013360110561967,0.03,True,0.0,True,26,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3417,0.3777903607166162,0.0458193027515519,-0.0112457820003994,0.0382707136638173,0.38481788121227,0.0060705323154991,-0.0120607084119576,0.0012770664315142,0.03,True,0.0,True,18,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.377665261678946,0.0459444017892222,-0.0113708810380696,0.0381456146261471,0.3846753478213001,0.0060716357303755,-0.0122032418029274,0.0012862232688538,0.03,True,0.0,True,21,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3417,0.3796609465670488,0.0439487169011194,-0.0093751961499668,0.0401412995142499,0.3874839756760809,0.0060665496146124,-0.0093946139481466,0.0012002028363885,0.03,True,0.0,True,11,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3808327025377132,0.042776960930455,-0.0082034401793025,0.0413130554849142,0.3885479364541199,0.0060640205301632,-0.0083306531701076,0.0011994566990666,0.03,True,0.0,True,7,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,behavior_cloning,model_free,3420,0.3858605320727838,0.0377491313953843,-0.0031756106442318,0.0463408850199849,0.394605120771407,0.006080997260695,-0.0022734688528205,0.0011685919652221,0.03,True,0.0,True,4,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,discrete_bcq,model_free,3420,0.3948730446133937,0.0287366188547745,0.005836901896378,0.0553533975605948,0.4010990808742891,0.0061778870612026,0.0042204912500615,0.001190999810118,0.03,True,0.0,True,1,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,discrete_cql,model_free,3420,0.3605163232546996,0.0630933402134686,-0.028519819462316,0.0209966762019007,0.368140353645727,0.0058889980837271,-0.0287382359785006,0.0014126664734588,0.03,True,0.0,True,31,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,soft_spibb,model_free,3420,0.372658749073578,0.0509509143945902,-0.0163773936434377,0.033139102020779,0.3800609274980135,0.0059994978461703,-0.016817662126214,0.0013006805500592,0.03,True,0.0,True,16,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,decision_transformer_adapter,model_free,3420,0.3873964287638198,0.0362132347043483,-0.0016397139531958,0.0478767817110209,0.3941721756334839,0.0060762771799226,-0.0027064139907436,0.0011091863441372,0.03,True,0.0,True,3,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,empirical_behavior,control,3420,0.3890361427170157,0.0345735207511525,0.0,0.0495164956642167,0.3968785896242275,0.0061476676591879,0.0,0.0,0.03,True,0.0,True,2,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,random_supported,control,3420,0.3794704761436344,0.0441391873245338,-0.0095656665733813,0.0399508290908354,0.3870908305757239,0.0060820879867053,-0.0097877590485036,0.0012019584712793,0.03,True,0.0,True,5,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,minimum_supported_action,control,3420,0.3395196470527989,0.0840900164153693,-0.0495164956642167,0.0,0.345652582851036,0.0059572093413451,-0.0512260067731915,0.0015574558681977,0.03,True,0.0,True,34,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,maximum_supported_action,control,3420,0.3395196470527989,0.0840900164153693,-0.0495164956642167,0.0,0.345652582851036,0.0059572093413451,-0.0512260067731915,0.0015574558681977,0.03,True,0.0,True,33,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,severity_rule,control,3420,0.3586759186985634,0.0649337447696048,-0.0303602240184522,0.0191562716457645,0.3646054128752156,0.0058679052544344,-0.0322731767490119,0.0014068266601095,0.03,True,0.0,True,32,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,11,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,10,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.37117030369196,0.0524393597762082,-0.0178658390250556,0.0316506566391611,0.3777194628816198,0.0060312611228829,-0.0191591267426078,0.0013017576930136,0.03,True,0.0,True,28,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3712079882908364,0.0524016751773318,-0.0178281544261792,0.0316883412380375,0.3778175390880467,0.0060302852139741,-0.0190610505361808,0.0013044239484298,0.03,True,0.0,True,25,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3724697156939889,0.0511399477741793,-0.0165664270230267,0.0329500686411899,0.3790516824654505,0.0060731581460163,-0.017826907158777,0.0013216974034788,0.03,True,0.0,True,20,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3731600201542447,0.0504496433139234,-0.0158761225627709,0.0336403731014458,0.380215201563951,0.0060755003407785,-0.0166633880602765,0.0013280045200328,0.03,True,0.0,True,14,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,13,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,12,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.37117030369196,0.0524393597762082,-0.0178658390250556,0.0316506566391611,0.3777194628816198,0.0060312611228829,-0.0191591267426078,0.0013017576930136,0.03,True,0.0,True,29,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3711570318817239,0.0524526315864443,-0.0178791108352918,0.0316373848289249,0.3777194628816198,0.0060312611228829,-0.0191591267426078,0.0013017576930136,0.03,True,0.0,True,30,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3724697156939889,0.0511399477741793,-0.0165664270230267,0.0329500686411899,0.3790516824654505,0.0060731581460163,-0.017826907158777,0.0013216974034788,0.03,True,0.0,True,21,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3720907912395982,0.05151887222857,-0.0169453514774174,0.0325711441867992,0.3785185638855004,0.0060820318227281,-0.0183600257387271,0.0013249492516704,0.03,True,0.0,True,22,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,7,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,6,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.37117030369196,0.0524393597762082,-0.0178658390250556,0.0316506566391611,0.3777194628816198,0.0060312611228829,-0.0191591267426078,0.0013017576930136,0.03,True,0.0,True,26,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3712132912557483,0.0523963722124199,-0.0178228514612673,0.0316936442029494,0.3777679124948416,0.0060329204552295,-0.0191106771293859,0.0013013213433869,0.03,True,0.0,True,24,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3724697156939889,0.0511399477741793,-0.0165664270230267,0.0329500686411899,0.3790516824654505,0.0060731581460163,-0.017826907158777,0.0013216974034788,0.03,True,0.0,True,18,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3724826362016981,0.0511270272664701,-0.0165535065153176,0.0329629891488991,0.3794382688498205,0.006063473754402,-0.017440320774407,0.0013304085086987,0.03,True,0.0,True,17,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,9,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3763893604821666,0.0472203029860016,-0.0126467822348491,0.0368697134293676,0.3836964014614298,0.0061695606730266,-0.0131821881627977,0.0013127771221717,0.03,True,0.0,True,8,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.37117030369196,0.0524393597762082,-0.0178658390250556,0.0316506566391611,0.3777194628816198,0.0060312611228829,-0.0191591267426078,0.0013017576930136,0.03,True,0.0,True,27,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3714637897436839,0.0521458737244843,-0.0175723529733317,0.031944142690885,0.3779622192403196,0.0060274044347628,-0.018916370383908,0.001297721141526,0.03,True,0.0,True,23,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3724697156939889,0.0511399477741793,-0.0165664270230267,0.0329500686411899,0.3790516824654505,0.0060731581460163,-0.017826907158777,0.0013216974034788,0.03,True,0.0,True,19,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,interior_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3730513191246315,0.0505583443435367,-0.0159848235923841,0.0335316720718326,0.3800200731120105,0.0060756246797623,-0.016858516512217,0.001322944225207,0.03,True,0.0,True,15,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,state_dependent_optimum,behavior_cloning,model_free,3408,0.38712542895068,0.0462017374465775,-0.0108022913935554,0.0470314594295313,0.396496074568696,0.0061488616973235,-0.007604115324447,0.0013625846265198,0.03,True,0.0,True,3,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
shock,state_dependent_optimum,discrete_bcq,model_free,3408,0.3866830548387082,0.0466441115585493,-0.0112446655055272,0.0465890853175595,0.3949927263408354,0.0064992889714262,-0.0091074635523076,0.0015590319498244,0.03,True,0.0,True,4,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
